2025-03-18 09:18:50,772 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-18 09:21:42,940 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:21:42,940 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:21:42,940 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:21:42,940 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:21:42,941 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-18 09:21:42,941 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-18 09:21:42,942 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-18 09:21:42,942 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-18 09:21:42,943 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-18 09:21:42,943 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-18 09:21:42,944 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-18 09:21:42,944 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-18 09:21:42,945 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-18 09:21:42,945 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-18 09:21:42,945 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-18 09:21:42,945 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-18 09:21:42,945 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-18 09:21:44,929 | INFO     | car.py:166 | Calculating resultants at time : 0.05
2025-03-18 09:21:44,931 | DEBUG    | car.py:386 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:21:44,931 | DEBUG    | car.py:386 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:21:44,931 | DEBUG    | car.py:386 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:21:44,931 | DEBUG    | car.py:386 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:21:44,931 | DEBUG    | car.py:386 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-18 09:21:44,932 | DEBUG    | car.py:386 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-18 09:21:44,932 | INFO     | car.py:283 | Timestep 0.05 had resultant forces of [np.float64(202.71964065998634), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1812.1651323995998), np.float64(304.8)]
2025-03-18 09:21:44,932 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.8108785626399454), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-18 09:21:44,932 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.040543928131997274), np.float64(0.0), 0), 'position': (np.float64(0.003040794609899796), np.float64(0.0), 0)} at time 0.1
2025-03-18 09:21:44,933 | DEBUG    | car.py:179 | After forces are applied; Position = (np.float64(0.003040794609899796), np.float64(0.0), 0) -- Velocity = (np.float64(0.040543928131997274), np.float64(0.0), 0) --
2025-03-18 09:22:56,945 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-18 09:22:56,946 | INFO     | car.py:14 | Starting Car.py Script
2025-03-18 09:22:56,948 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-18 09:22:57,467 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:22:57,467 | DEBUG    | car.py:414 | Forces and Moments:
2025-03-18 09:22:57,467 | DEBUG    | car.py:418 | Slip Ratio and Angle:
2025-03-18 09:22:57,987 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:22:57,987 | DEBUG    | car.py:414 | Forces and Moments:
2025-03-18 09:22:57,987 | DEBUG    | car.py:418 | Slip Ratio and Angle:
2025-03-18 09:22:58,502 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:22:58,503 | DEBUG    | car.py:414 | Forces and Moments:
2025-03-18 09:22:58,503 | DEBUG    | car.py:418 | Slip Ratio and Angle:
2025-03-18 09:22:59,016 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:22:59,017 | DEBUG    | car.py:414 | Forces and Moments:
2025-03-18 09:22:59,017 | DEBUG    | car.py:418 | Slip Ratio and Angle:
2025-03-18 09:22:59,017 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:22:59,018 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:22:59,018 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:22:59,018 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:22:59,018 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:22:59,018 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:22:59,018 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:22:59,018 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:22:59,018 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:22:59,019 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:22:59,020 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:22:59,021 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:22:59,022 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:22:59,023 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:22:59,023 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:22:59,023 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:22:59,023 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-18 09:22:59,024 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:22:59,024 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:22:59,024 | DEBUG    | car.py:387 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:22:59,024 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:22:59,024 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:22:59,024 | DEBUG    | car.py:387 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:22:59,025 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:22:59,025 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:22:59,025 | DEBUG    | car.py:387 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:22:59,025 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:22:59,025 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:22:59,025 | DEBUG    | car.py:387 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:22:59,025 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-18 09:22:59,025 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-18 09:22:59,025 | DEBUG    | car.py:387 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-18 09:22:59,025 | INFO     | car.py:283 | Timestep 0.05 had resultant forces of [np.float64(0.0), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1868.8049999999998), np.float64(0.0)]
2025-03-18 09:22:59,026 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.0), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-18 09:22:59,026 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.0), np.float64(0.0), 0), 'position': (np.float64(0.0), np.float64(0.0), 0)} at time 0.1
2025-03-18 09:22:59,027 | DEBUG    | car.py:105 | After forces are applied; Position = (np.float64(0.0), np.float64(0.0), 0) -- Velocity = (np.float64(0.0), np.float64(0.0), 0) --
2025-03-18 09:22:59,027 | DEBUG    | helper_functions.py:144 | All objects to combine were TimeSeries
2025-03-18 09:22:59,030 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-18 09:22:59,030 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:22:59,030 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:22:59,030 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:22:59,031 | DEBUG    | car.py:387 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:22:59,031 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:22:59,031 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:22:59,031 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:22:59,031 | DEBUG    | car.py:387 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:22:59,031 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:22:59,031 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:22:59,031 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:22:59,031 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:22:59,032 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-18 09:22:59,032 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-18 09:22:59,033 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
